"","Package","Item","Title","Rows","Cols","has_logical","has_binary","has_numeric","has_character","has_factor"
"956","psych","Tucker","9 Cognitive variables discussed by Tucker and Lewis (1973)",9,9,FALSE,"FALSE",TRUE,FALSE,FALSE
"957","psych","withinBetween","An example of the distinction between within group and between group correlations",16,10,FALSE,"FALSE",TRUE,FALSE,TRUE
"958","quantreg","barro","Barro Data",161,14,FALSE,"FALSE",TRUE,FALSE,FALSE
"959","quantreg","Bosco","Boscovich Data",5,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"960","quantreg","CobarOre","Cobar Ore data",38,3,FALSE,"FALSE",TRUE,FALSE,FALSE
"961","quantreg","engel","Engel Data",235,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"962","quantreg","gasprice","Time Series of US Gasoline Prices",695,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"963","quantreg","Mammals","Garland(1983) Data on Running Speed of Mammals",107,4,TRUE,"TRUE",TRUE,FALSE,FALSE
"964","quantreg","uis","UIS Drug Treatment study data",575,18,FALSE,"TRUE",TRUE,FALSE,FALSE
"965","reshape2","french_fries","Sensory data from a french fries experiment.",696,9,FALSE,"TRUE",TRUE,FALSE,TRUE
"966","reshape2","smiths","Demo data describing the Smiths.",2,5,FALSE,"TRUE",TRUE,FALSE,TRUE
"967","reshape2","tips","Tipping data",244,7,FALSE,"TRUE",TRUE,FALSE,TRUE
"968","robustbase","aircraft","Aircraft Data",23,5,FALSE,"FALSE",TRUE,FALSE,FALSE
"969","robustbase","airmay","Air Quality Data",31,4,FALSE,"FALSE",TRUE,FALSE,FALSE
"970","robustbase","alcohol","Alcohol Solubility in Water Data",44,7,FALSE,"FALSE",TRUE,FALSE,FALSE
"971","robustbase","ambientNOxCH","Daily Means of NOx (mono-nitrogen oxides) in air",366,14,FALSE,"FALSE",TRUE,FALSE,FALSE
"972","robustbase","Animals2","Brain and Body Weights for 65 Species of Land Animals",65,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"973","robustbase","biomassTill","Biomass Tillage Data",58,4,FALSE,"FALSE",TRUE,FALSE,TRUE
"974","robustbase","bushfire","Campbell Bushfire Data",38,5,FALSE,"FALSE",TRUE,FALSE,FALSE
"975","robustbase","carrots","Insect Damages on Carrots",24,4,FALSE,"FALSE",TRUE,FALSE,TRUE
"976","robustbase","cloud","Cloud point of a Liquid",19,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"977","robustbase","coleman","Coleman Data Set",20,6,FALSE,"FALSE",TRUE,FALSE,FALSE
"978","robustbase","condroz","Condroz Data",428,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"979","robustbase","CrohnD","Crohn's Disease Adverse Events Data",117,9,FALSE,"TRUE",TRUE,FALSE,TRUE
"980","robustbase","cushny","Cushny and Peebles Prolongation of Sleep Data",10,1,FALSE,"FALSE",TRUE,FALSE,FALSE
"981","robustbase","delivery","Delivery Time Data",25,3,FALSE,"FALSE",TRUE,FALSE,FALSE
"982","robustbase","education","Education Expenditure Data",50,6,FALSE,"FALSE",TRUE,FALSE,TRUE
"983","robustbase","epilepsy","Epilepsy Attacks Data Set",59,11,FALSE,"TRUE",TRUE,FALSE,TRUE
"984","robustbase","exAM","Example Data of Antille and May - for Simple Regression",12,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"985","robustbase","foodstamp","Food Stamp Program Participation",150,4,FALSE,"TRUE",TRUE,FALSE,FALSE
"986","robustbase","hbk","Hawkins, Bradu, Kass's Artificial Data",75,4,FALSE,"FALSE",TRUE,FALSE,FALSE
"987","robustbase","heart","Heart Catherization Data",12,3,FALSE,"FALSE",TRUE,FALSE,FALSE
"988","robustbase","kootenay","Waterflow Measurements of Kootenay River in Libby and Newgate",13,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"989","robustbase","lactic","Lactic Acid Concentration Measurement Data",20,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"990","robustbase","los","Length of Stay Data",201,1,FALSE,"FALSE",TRUE,FALSE,FALSE
"991","robustbase","milk","Daudin's Milk Composition Data",86,8,FALSE,"FALSE",TRUE,FALSE,FALSE
"992","robustbase","NOxEmissions","NOx Air Pollution Data",8088,4,FALSE,"FALSE",TRUE,FALSE,TRUE
"993","robustbase","pension","Pension Funds Data",18,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"994","robustbase","phosphor","Phosphorus Content Data",18,3,FALSE,"FALSE",TRUE,FALSE,FALSE
"995","robustbase","pilot","Pilot-Plant Data",20,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"996","robustbase","possumDiv","Possum Diversity Data",151,9,FALSE,"TRUE",TRUE,FALSE,TRUE
"997","robustbase","pulpfiber","Pulp Fiber and Paper Data",62,8,FALSE,"FALSE",TRUE,FALSE,FALSE
"998","robustbase","radarImage","Satellite Radar Image Data from near Munich",1573,5,FALSE,"FALSE",TRUE,FALSE,FALSE
"999","robustbase","salinity","Salinity Data",28,4,FALSE,"FALSE",TRUE,FALSE,FALSE
"1000","robustbase","SiegelsEx","Siegel's Exact Fit Example Data",9,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"1001","robustbase","starsCYG","Hertzsprung-Russell Diagram Data of Star Cluster CYG OB1",47,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"1002","robustbase","steamUse","Steam Usage Data (Excerpt)",25,9,FALSE,"FALSE",TRUE,FALSE,FALSE
"1003","robustbase","telef","Number of International Calls from Belgium",24,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"1004","robustbase","toxicity","Toxicity of Carboxylic Acids Data",38,10,FALSE,"FALSE",TRUE,FALSE,FALSE
"1005","robustbase","vaso","Vaso Constriction Skin Data Set",39,3,FALSE,"TRUE",TRUE,FALSE,FALSE
"1006","robustbase","wagnerGrowth","Wagner's Hannover Employment Growth Data",63,7,FALSE,"FALSE",TRUE,FALSE,TRUE
"1007","robustbase","wood","Modified Data on Wood Specific Gravity",20,6,FALSE,"FALSE",TRUE,FALSE,FALSE
"1008","rpart","car.test.frame","Automobile Data from 'Consumer Reports' 1990",60,8,FALSE,"FALSE",TRUE,FALSE,TRUE
"1009","rpart","car90","Automobile Data from 'Consumer Reports' 1990",111,34,FALSE,"FALSE",TRUE,FALSE,TRUE
"1010","rpart","cu.summary","Automobile Data from 'Consumer Reports' 1990",117,5,FALSE,"FALSE",TRUE,FALSE,TRUE
"1011","rpart","kyphosis","Data on Children who have had Corrective Spinal Surgery",81,4,FALSE,"TRUE",TRUE,FALSE,TRUE
"1012","rpart","solder","Soldering of Components on Printed-Circuit Boards",720,6,FALSE,"TRUE",TRUE,FALSE,TRUE
"1013","rpart","stagec","Stage C Prostate Cancer",146,8,FALSE,"TRUE",TRUE,FALSE,TRUE
"1014","sandwich","InstInnovation","Innovation and Institutional Ownership",6208,25,FALSE,"TRUE",TRUE,FALSE,TRUE
"1015","sandwich","Investment","US Investment Data",20,7,FALSE,"FALSE",TRUE,FALSE,FALSE
"1016","sandwich","PetersenCL","Petersen's Simulated Data for Assessing Clustered Standard Errors",5000,4,FALSE,"FALSE",TRUE,FALSE,FALSE
"1017","sandwich","PublicSchools","US Expenditures for Public Schools",51,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"1018","sem","Bollen","Bollen's Data on Industrialization and Political Democracy",75,11,FALSE,"FALSE",TRUE,FALSE,FALSE
"1019","sem","CNES","Variables from the 1997 Canadian National Election Study",1529,4,FALSE,"FALSE",FALSE,FALSE,TRUE
"1020","sem","Klein","Klein's Data on the U. S. Economy",22,10,FALSE,"FALSE",TRUE,FALSE,FALSE
"1021","sem","Kmenta","Partly Artificial Data on the U. S. Economy",20,5,FALSE,"FALSE",TRUE,FALSE,FALSE
"1022","sem","Tests","Six Mental Tests",32,6,FALSE,"FALSE",TRUE,FALSE,FALSE
"1023","Stat2Data","Alfalfa","Alfalfa",15,3,FALSE,"FALSE",TRUE,FALSE,TRUE
"1024","Stat2Data","ArcheryData","ArcheryData",18,7,FALSE,"TRUE",TRUE,FALSE,TRUE
"1025","Stat2Data","AutoPollution","AutoPollution",36,4,FALSE,"TRUE",TRUE,FALSE,FALSE
"1026","Stat2Data","Backpack","Backpack",100,9,FALSE,"TRUE",TRUE,FALSE,TRUE
"1027","Stat2Data","BaseballTimes","BaseballTimes",15,7,FALSE,"TRUE",TRUE,FALSE,TRUE
"1028","Stat2Data","BeeStings","BeeStings",18,3,FALSE,"TRUE",TRUE,FALSE,TRUE
"1029","Stat2Data","BirdNest","BirdNest",84,12,FALSE,"TRUE",TRUE,FALSE,TRUE
"1030","Stat2Data","Blood1","Blood1",500,3,FALSE,"TRUE",TRUE,FALSE,FALSE
"1031","Stat2Data","BlueJays","Blue Jays",123,9,FALSE,"TRUE",TRUE,FALSE,TRUE
"1032","Stat2Data","BritishUnions","BritishUnions",17,7,FALSE,"TRUE",TRUE,FALSE,TRUE
"1033","Stat2Data","CAFE","CAFE",100,7,FALSE,"TRUE",TRUE,FALSE,TRUE
"1034","Stat2Data","CalciumBP","CalciumBP",21,2,FALSE,"TRUE",TRUE,FALSE,TRUE
"1035","Stat2Data","CancerSurvival","CancerSurvival",64,2,FALSE,"FALSE",TRUE,FALSE,TRUE
"1036","Stat2Data","Caterpillars","Caterpillars",267,18,FALSE,"TRUE",TRUE,FALSE,TRUE
"1037","Stat2Data","Cereal","Cereal",36,4,FALSE,"FALSE",TRUE,FALSE,TRUE
"1038","Stat2Data","ChemoTHC","ChemoTHC",2,4,FALSE,"TRUE",TRUE,FALSE,TRUE
"1039","Stat2Data","ChildSpeaks","ChildSpeaks",21,3,FALSE,"FALSE",TRUE,FALSE,FALSE
"1040","Stat2Data","Clothing","Clothing",60,8,FALSE,"TRUE",TRUE,FALSE,FALSE
"1041","Stat2Data","CloudSeeding","Cloud Seeding",28,7,FALSE,"TRUE",TRUE,FALSE,TRUE
"1042","Stat2Data","CloudSeeding2","Cloud Seeding 2",108,8,FALSE,"TRUE",TRUE,FALSE,TRUE
"1043","Stat2Data","CO2","CO2",237,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"1044","Stat2Data","CrackerFiber","Cracker Fiber in Diets",48,3,FALSE,"FALSE",TRUE,FALSE,TRUE
"1045","Stat2Data","Cuckoo","Cuckoo",120,2,FALSE,"FALSE",TRUE,FALSE,TRUE
"1046","Stat2Data","Day1Survey","Day1Survey",43,13,FALSE,"TRUE",TRUE,FALSE,TRUE
"1047","Stat2Data","Diamonds","Diamonds",351,6,FALSE,"FALSE",TRUE,FALSE,TRUE
"1048","Stat2Data","Diamonds2","Diamonds2",307,6,FALSE,"FALSE",TRUE,FALSE,TRUE
"1049","Stat2Data","Election08","Election08",51,7,FALSE,"TRUE",TRUE,FALSE,TRUE
"1050","Stat2Data","Ethanol","Ethanol",16,3,FALSE,"TRUE",TRUE,FALSE,TRUE
"1051","Stat2Data","FantasyBaseball","FantasyBaseball",24,9,FALSE,"FALSE",TRUE,FALSE,FALSE
"1052","Stat2Data","Fertility","Fertility",333,10,FALSE,"FALSE",TRUE,FALSE,FALSE
"1053","Stat2Data","FGByDistance","FGByDistance",51,7,FALSE,"FALSE",TRUE,FALSE,FALSE
"1054","Stat2Data","Film","Film",100,9,FALSE,"TRUE",TRUE,FALSE,TRUE
"1055","Stat2Data","FinalFourIzzo","FinalFourIzzo",1664,4,FALSE,"TRUE",TRUE,FALSE,FALSE
"1056","Stat2Data","FinalFourLong","FinalFourLong",2048,3,FALSE,"TRUE",TRUE,FALSE,FALSE
"1057","Stat2Data","FinalFourShort","FinalFourShort",512,4,FALSE,"FALSE",TRUE,FALSE,FALSE
"1058","Stat2Data","Fingers","Fingers",12,3,FALSE,"FALSE",TRUE,FALSE,TRUE
"1059","Stat2Data","FirstYearGPA","FirstYearGPA",219,10,FALSE,"TRUE",TRUE,FALSE,FALSE
"1060","Stat2Data","FishEggs","FishEggs",35,4,FALSE,"TRUE",TRUE,FALSE,TRUE
"1061","Stat2Data","FlightResponse","FlightResponse",464,7,FALSE,"TRUE",TRUE,FALSE,TRUE
"1062","Stat2Data","Fluorescence","Fluorescence",51,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"1063","Stat2Data","FruitFlies","FruitFlies",125,7,FALSE,"FALSE",TRUE,FALSE,TRUE
"1064","Stat2Data","Goldenrod","Goldenrod Galls",1055,9,FALSE,"TRUE",TRUE,FALSE,TRUE
"1065","Stat2Data","Grocery","Grocery",36,5,FALSE,"FALSE",TRUE,FALSE,TRUE
"1066","Stat2Data","Gunnels","Gunnels",1592,10,FALSE,"TRUE",TRUE,FALSE,FALSE
"1067","Stat2Data","Hawks","Hawks",908,19,FALSE,"TRUE",TRUE,FALSE,TRUE
"1068","Stat2Data","HawkTail","HawkTail",838,2,FALSE,"TRUE",TRUE,FALSE,TRUE
"1069","Stat2Data","HawkTail2","HawkTail2",577,3,FALSE,"FALSE",TRUE,FALSE,FALSE
"1070","Stat2Data","HearingTest","HearingTest",96,3,FALSE,"FALSE",TRUE,FALSE,TRUE
"1071","Stat2Data","HighPeaks","HighPeaks",46,6,FALSE,"FALSE",TRUE,FALSE,TRUE
"1072","Stat2Data","Hoops","Hoops",147,22,FALSE,"TRUE",TRUE,FALSE,TRUE
"1073","Stat2Data","HorsePrices","HorsePrices",50,5,FALSE,"TRUE",TRUE,FALSE,TRUE
"1074","Stat2Data","Houses","Houses",20,3,FALSE,"FALSE",TRUE,FALSE,FALSE
"1075","Stat2Data","ICU","ICU",200,9,FALSE,"TRUE",TRUE,FALSE,FALSE
"1076","Stat2Data","InfantMortality2010","Infant Mortality Rates",10,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"1077","Stat2Data","InsuranceVote","InsuranceVote",435,9,FALSE,"TRUE",TRUE,FALSE,TRUE
"1078","Stat2Data","Jurors","Jurors",52,4,FALSE,"TRUE",TRUE,FALSE,FALSE
"1079","Stat2Data","Kids198","Kids198",198,5,FALSE,"TRUE",TRUE,FALSE,FALSE
"1080","Stat2Data","Leafhoppers","Leafhopper Diet and Longevity",8,3,FALSE,"FALSE",TRUE,FALSE,TRUE
"1081","Stat2Data","Leukemia","Leukemia",51,9,FALSE,"TRUE",TRUE,FALSE,FALSE
"1082","Stat2Data","LongJumpOlympics","LongJumpOlympics",26,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"1083","Stat2Data","LostLetter","LostLetter",140,8,FALSE,"TRUE",TRUE,FALSE,TRUE
"1084","Stat2Data","Marathon","Marathon",1127,9,FALSE,"TRUE",TRUE,FALSE,TRUE
"1085","Stat2Data","Markets","Markets",56,5,FALSE,"TRUE",TRUE,FALSE,TRUE
"1086","Stat2Data","MathEnrollment","Math Enrollments",11,3,FALSE,"FALSE",TRUE,FALSE,FALSE
"1087","Stat2Data","MathPlacement","Math Placement",2696,16,FALSE,"TRUE",TRUE,FALSE,TRUE
"1088","Stat2Data","MedGPA","MedGPA",55,11,FALSE,"TRUE",TRUE,FALSE,TRUE
"1089","Stat2Data","MentalHealth","Mental Health Admissions",36,3,FALSE,"FALSE",TRUE,FALSE,TRUE
"1090","Stat2Data","MetabolicRate","Metabolic Rate of Caterpillars",305,7,FALSE,"FALSE",TRUE,FALSE,FALSE
"1091","Stat2Data","MetroHealth83","MetroHealth83",83,16,FALSE,"FALSE",TRUE,FALSE,TRUE
"1092","Stat2Data","Milgram","Milgram",37,2,FALSE,"FALSE",TRUE,FALSE,TRUE
"1093","Stat2Data","MLB2007Standings","MLB2007Standings",30,21,FALSE,"TRUE",TRUE,FALSE,TRUE
"1094","Stat2Data","MothEggs","Moth Eggs",39,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"1095","Stat2Data","NCbirths","NCbirths",1450,15,FALSE,"TRUE",TRUE,FALSE,TRUE
"1096","Stat2Data","NFL2007Standings","NFL2007Standings",32,10,FALSE,"TRUE",TRUE,FALSE,TRUE
"1097","Stat2Data","Nursing","Nursing",52,7,FALSE,"TRUE",TRUE,FALSE,FALSE
"1098","Stat2Data","Olives","Olives",18,7,FALSE,"TRUE",TRUE,FALSE,FALSE
"1099","Stat2Data","Orings","Orings",24,2,FALSE,"TRUE",TRUE,FALSE,TRUE
"1100","Stat2Data","Overdrawn","Overdrawn",450,4,FALSE,"TRUE",TRUE,FALSE,FALSE
"1101","Stat2Data","PalmBeach","PalmBeach",67,3,FALSE,"FALSE",TRUE,FALSE,TRUE
"1102","Stat2Data","Pedometer","Pedometer",68,8,FALSE,"TRUE",TRUE,FALSE,TRUE
"1103","Stat2Data","Perch","Perch",56,4,FALSE,"FALSE",TRUE,FALSE,FALSE
"1104","Stat2Data","PigFeed","PigFeed",12,3,FALSE,"TRUE",TRUE,FALSE,TRUE
"1105","Stat2Data","Pines","Pines",1000,15,FALSE,"TRUE",TRUE,FALSE,FALSE
"1106","Stat2Data","Political","Political",59,9,FALSE,"TRUE",TRUE,FALSE,FALSE
"1107","Stat2Data","Pollster08","Pollster08",102,11,FALSE,"TRUE",TRUE,FALSE,TRUE
"1108","Stat2Data","Popcorn","Popcorn",12,3,FALSE,"TRUE",TRUE,FALSE,TRUE
"1109","Stat2Data","PorscheJaguar","PorscheJaguar",60,5,FALSE,"TRUE",TRUE,FALSE,TRUE
"1110","Stat2Data","PorschePrice","PorschePrice",30,3,FALSE,"FALSE",TRUE,FALSE,FALSE
"1111","Stat2Data","Pulse","Pulse",232,7,FALSE,"TRUE",TRUE,FALSE,FALSE
"1112","Stat2Data","Putts1","Putts1",587,2,FALSE,"TRUE",TRUE,FALSE,FALSE
"1113","Stat2Data","Putts2","Putts2",5,4,FALSE,"FALSE",TRUE,FALSE,FALSE
"1114","Stat2Data","ReligionGDP","ReligionGDP",44,9,FALSE,"TRUE",TRUE,FALSE,TRUE
"1115","Stat2Data","Retirement","Retirement",16,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"1116","Stat2Data","RiverElements","RiverElements",12,27,FALSE,"FALSE",TRUE,FALSE,TRUE
"1117","Stat2Data","RiverIron","River Iron",12,4,FALSE,"FALSE",TRUE,FALSE,TRUE
"1118","Stat2Data","SampleFG","SampleFG",30,13,FALSE,"TRUE",TRUE,FALSE,TRUE
"1119","Stat2Data","SandwichAnts","Sandwich Ants",48,5,FALSE,"TRUE",TRUE,FALSE,TRUE
"1120","Stat2Data","SATGPA","SAT scores and GPA",24,3,FALSE,"FALSE",TRUE,FALSE,FALSE
"1121","Stat2Data","SeaSlugs","Sea Slugs",36,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"1122","Stat2Data","Sparrows","Sparrows",116,3,FALSE,"FALSE",TRUE,FALSE,TRUE
"1123","Stat2Data","SpeciesArea","Species Area",14,5,FALSE,"FALSE",TRUE,FALSE,TRUE
"1124","Stat2Data","Speed","Speed",21,3,FALSE,"TRUE",TRUE,FALSE,FALSE
"1125","Stat2Data","Swahili","Swahili",480,4,FALSE,"TRUE",TRUE,FALSE,TRUE
"1126","Stat2Data","TextPrices","Text Prices",30,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"1127","Stat2Data","ThreeCars","Three Cars",90,8,FALSE,"TRUE",TRUE,FALSE,TRUE
"1128","Stat2Data","TipJoke","Tip Joke",211,5,FALSE,"TRUE",TRUE,FALSE,TRUE
"1129","Stat2Data","Titanic","Titanic",1313,6,FALSE,"TRUE",TRUE,FALSE,TRUE
"1130","Stat2Data","TMS","TMS",2,4,FALSE,"TRUE",TRUE,FALSE,TRUE
"1131","Stat2Data","TomlinsonRush","LaDainian Tomlinson Rushing Yards",16,4,FALSE,"FALSE",TRUE,FALSE,TRUE
"1132","Stat2Data","TwinsLungs","TwinsLungs",14,3,FALSE,"TRUE",TRUE,FALSE,TRUE
"1133","Stat2Data","USstamps","USstamps",25,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"1134","Stat2Data","Volts","Volts",50,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"1135","Stat2Data","WalkingBabies","WalkingBabies",24,2,FALSE,"FALSE",TRUE,FALSE,TRUE
"1136","Stat2Data","WeightLossIncentive","WeightLossIncentive",38,3,FALSE,"TRUE",TRUE,FALSE,TRUE
"1137","Stat2Data","WeightLossIncentive4","WeightLossIncentive4",36,2,FALSE,"TRUE",TRUE,FALSE,TRUE
"1138","Stat2Data","WeightLossIncentive7","WeightLossIncentive7",33,2,FALSE,"TRUE",TRUE,FALSE,TRUE
"1139","Stat2Data","WordMemory","WordMemory",40,4,FALSE,"TRUE",TRUE,FALSE,TRUE
"1140","Stat2Data","YouthRisk2007","YouthRisk2007",13387,6,FALSE,"TRUE",TRUE,FALSE,FALSE
"1141","Stat2Data","YouthRisk2009","YouthRisk2009",500,6,FALSE,"TRUE",TRUE,FALSE,TRUE
"1142","survival","bladder","Bladder Cancer Recurrences",340,7,FALSE,"TRUE",TRUE,FALSE,FALSE
"1143","survival","cancer","NCCTG Lung Cancer Data",228,10,FALSE,"TRUE",TRUE,FALSE,FALSE
"1144","survival","cgd","Chronic Granulotomous Disease data",203,16,FALSE,"TRUE",TRUE,FALSE,TRUE
"1145","survival","colon","Chemotherapy for Stage B/C colon cancer",1858,16,FALSE,"TRUE",TRUE,FALSE,TRUE
"1146","survival","flchain","Assay of serum free light chain for 7874 subjects.",7874,11,FALSE,"TRUE",TRUE,FALSE,TRUE
"1147","survival","genfan","Generator fans",70,2,FALSE,"TRUE",TRUE,FALSE,FALSE
"1148","survival","heart","Stanford Heart Transplant data",172,8,FALSE,"TRUE",TRUE,FALSE,TRUE
"1149","survival","kidney","Kidney catheter data",76,7,FALSE,"TRUE",TRUE,FALSE,TRUE
"1150","survival","leukemia","Acute Myelogenous Leukemia survival data",23,3,FALSE,"TRUE",TRUE,FALSE,TRUE
"1151","survival","logan","Data from the 1972-78 GSS data used by Logan",838,4,FALSE,"TRUE",TRUE,FALSE,TRUE
"1152","survival","lung","NCCTG Lung Cancer Data",228,10,FALSE,"TRUE",TRUE,FALSE,FALSE
"1153","survival","mgus","Monoclonal gammapothy data",241,12,FALSE,"TRUE",TRUE,FALSE,TRUE
"1154","survival","mgus2","Monoclonal gammapothy data",1384,10,FALSE,"TRUE",TRUE,FALSE,TRUE
"1155","survival","myeloid","Acute myeloid leukemia",646,7,FALSE,"TRUE",TRUE,TRUE,FALSE
"1156","survival","nwtco","Data from the National Wilm's Tumor Study",4028,9,TRUE,"TRUE",TRUE,FALSE,FALSE
"1157","survival","ovarian","Ovarian Cancer Survival Data",26,6,FALSE,"TRUE",TRUE,FALSE,FALSE
"1158","survival","pbc","Mayo Clinic Primary Biliary Cirrhosis Data",418,20,FALSE,"TRUE",TRUE,FALSE,TRUE
"1159","survival","rats","Rat treatment data from Mantel et al",300,5,FALSE,"TRUE",TRUE,TRUE,FALSE
"1160","survival","retinopathy","Diabetic Retinopathy",394,9,FALSE,"TRUE",TRUE,FALSE,TRUE
"1161","survival","rhDNase","rhDNASE data set",767,8,FALSE,"TRUE",TRUE,FALSE,FALSE
"1162","survival","solder","Data from a soldering experiment",900,6,FALSE,"TRUE",TRUE,FALSE,TRUE
"1163","survival","stanford2","More Stanford Heart Transplant data",184,5,FALSE,"TRUE",TRUE,FALSE,FALSE
"1164","survival","tobin","Tobin's Tobit data",20,3,FALSE,"FALSE",TRUE,FALSE,FALSE
"1165","survival","transplant","Liver transplant waiting list",815,6,FALSE,"TRUE",TRUE,FALSE,TRUE
"1166","survival","uspop2","Projected US Population",101,42,FALSE,"FALSE",TRUE,FALSE,FALSE
"1167","survival","veteran","Veterans' Administration Lung Cancer study",137,8,FALSE,"TRUE",TRUE,FALSE,TRUE
"1168","texmex","liver","Liver related laboratory data",606,9,FALSE,"FALSE",TRUE,FALSE,TRUE
"1169","texmex","nidd","Rain, wavesurge, portpirie and nidd datasets.",154,1,FALSE,"FALSE",TRUE,FALSE,FALSE
"1170","texmex","portpirie","Rain, wavesurge, portpirie and nidd datasets.",65,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"1171","texmex","rain","Rain, wavesurge, portpirie and nidd datasets.",17531,1,FALSE,"FALSE",TRUE,FALSE,FALSE
"1172","texmex","summer","Air pollution data, separately for summer and winter months",578,5,FALSE,"FALSE",TRUE,FALSE,FALSE
"1173","texmex","wavesurge","Rain, wavesurge, portpirie and nidd datasets.",2894,2,FALSE,"FALSE",TRUE,FALSE,FALSE
"1174","texmex","winter","Air pollution data, separately for summer and winter months",532,5,FALSE,"FALSE",TRUE,FALSE,FALSE
"1175","vcd","Arthritis","Arthritis Treatment Data",84,5,FALSE,"TRUE",TRUE,FALSE,TRUE
"1176","vcd","Baseball","Baseball Data",322,25,FALSE,"TRUE",TRUE,TRUE,TRUE
"1177","vcd","BrokenMarriage","Broken Marriage Data",20,4,FALSE,"TRUE",TRUE,FALSE,TRUE
"1178","vcd","Bundesliga","Ergebnisse der Fussball-Bundesliga",14018,7,FALSE,"FALSE",TRUE,FALSE,TRUE
"1179","vcd","Bundestag2005","Votes in German Bundestag Election 2005",80,3,FALSE,"FALSE",TRUE,FALSE,TRUE
"1180","vcd","Butterfly","Butterfly Species in Malaya",24,2,FALSE,"FALSE",TRUE,FALSE,TRUE
"1181","vcd","CoalMiners","Breathlessness and Wheeze in Coal Miners",36,4,FALSE,"TRUE",TRUE,FALSE,TRUE
"1182","vcd","DanishWelfare","Danish Welfare Study Data",180,5,FALSE,"FALSE",TRUE,FALSE,TRUE
"1183","vcd","Employment","Employment Status",24,4,FALSE,"TRUE",TRUE,FALSE,TRUE
"1184","vcd","Federalist","'May' in Federalist Papers",7,2,FALSE,"FALSE",TRUE,FALSE,TRUE
"1185","vcd","Hitters","Hitters Data",154,4,FALSE,"FALSE",TRUE,FALSE,TRUE
"1186","vcd","HorseKicks","Death by Horse Kicks",5,2,FALSE,"FALSE",TRUE,FALSE,TRUE
"1187","vcd","Hospital","Hospital data",9,3,FALSE,"FALSE",TRUE,FALSE,TRUE
"1188","vcd","JobSatisfaction","Job Satisfaction Data",8,4,FALSE,"TRUE",TRUE,FALSE,TRUE
"1189","vcd","JointSports","Opinions About Joint Sports",40,5,FALSE,"TRUE",TRUE,FALSE,TRUE
"1190","vcd","Lifeboats","Lifeboats on the Titanic",18,8,FALSE,"TRUE",TRUE,FALSE,TRUE
"1191","vcd","MSPatients","Diagnosis of Multiple Sclerosis",4,8,FALSE,"FALSE",TRUE,FALSE,FALSE
"1192","vcd","NonResponse","Non-Response Survey Data",12,4,FALSE,"TRUE",TRUE,FALSE,TRUE
"1193","vcd","OvaryCancer","Ovary Cancer Data",16,5,FALSE,"TRUE",TRUE,FALSE,TRUE
"1194","vcd","PreSex","Pre-marital Sex and Divorce",16,5,FALSE,"TRUE",TRUE,FALSE,TRUE
"1195","vcd","Punishment","Corporal Punishment Data",36,5,FALSE,"TRUE",TRUE,FALSE,TRUE
"1196","vcd","RepVict","Repeat Victimization Data",64,3,FALSE,"FALSE",TRUE,FALSE,TRUE
"1197","vcd","Rochdale","Rochdale Data",256,9,FALSE,"TRUE",TRUE,FALSE,TRUE
"1198","vcd","Saxony","Families in Saxony",13,2,FALSE,"FALSE",TRUE,FALSE,TRUE
"1199","vcd","SexualFun","Sex is Fun",16,3,FALSE,"FALSE",TRUE,FALSE,TRUE
"1200","vcd","SpaceShuttle","Space Shuttle O-ring Failures",24,6,FALSE,"TRUE",TRUE,FALSE,TRUE
"1201","vcd","Suicide","Suicide Rates in Germany",306,6,FALSE,"TRUE",TRUE,FALSE,TRUE
"1202","vcd","Trucks","Truck Accidents Data",24,5,FALSE,"TRUE",TRUE,FALSE,TRUE
"1203","vcd","UKSoccer","UK Soccer Scores",25,3,FALSE,"FALSE",TRUE,FALSE,TRUE
"1204","vcd","VisualAcuity","Visual Acuity in Left and Right Eyes",32,4,FALSE,"TRUE",TRUE,FALSE,TRUE
